name,address,tags,rate,ID,representative_menu,place_price,menu_list,iamge_URL
롯데호텔서울 모모야마,서울 중구 을지로 30,"중구, 일식",5.0,11717757,정식메뉴,175000,"[('코스메뉴', '210,000~300,000'), ('주말메뉴', '195,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180921_180%2F1537509962234FdBiD_JPEG%2FIMG_4715_%25282%2529.
웨스틴조선호텔 스시조,서울 중구 소공로 106,"중구, 일식",5.0,18689714,조식(Room),82500,"[('런치(Hall)', '145,000~195,000'), ('디너(Hall)', '190,000~320,000')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_157%2F151198096220368l7o_JPEG%2F2011_Sushi_Cho___Entrance_%2528LOW%2529.jpg
일식성진,서울 중구 수표로2길 5 1층,"중구, 일식",5.0,18034869,성진 특선 코스요리 (저녁),88000,"[('조리장 특선 정식세트 (점심)', '58,000원'), ('성진 진미 요리 (저녁)', '69,000원'), ('조리장 스페셜 요리 (저녁)', '110,000원'), ('성진 정식 세트 (점심)', '37,000원'), ('특선모둠초밥세트 (점심)', '33,000원'), ('성진 모둠 초밥 세트', '22,000원'), ('특초밥', '33,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211102_282%2F1635827631628UHrLf_PNG%2FyXaKdut6oMiRYQW-HESEsxGf.png
서울신라호텔아리아께,서울 중구 동호로 249 2층,"중구, 일식",5.0,11715904,고쿠 코스,165000,"[('미야비 코스', '195,000원'), ('사치 코스', '240,000원'), ('신라 코스', '285,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_292%2F1441027350804B5bMq_JPEG%2F11715904_0.jpg
잉꼬,서울 중구 세종대로 22 2층,"중구, 일식",5.0,37039684,잉꼬초밥,23000,"[('후토마키', '30,000원'), ('모듬 사시미', '49,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200603_286%2F1591158534858kMCRO_JPEG%2F7LBLnDfNppz1A9VvApO7-oDL.jpg
동해도 광화문점,서울 중구 무교로 28 시그너스빌딩 지하1층 동해도,"중구, 일식",5.0,34572049,회전초밥 무제한(1시간),26800,"[('사시미 오마카세', '100,000원'), ('스시 오마카세', '70,000원'), ('사시미정식(오찬)', '42,000원'), ('초밥정식(오찬)', '36,000원'), ('특선 우니 카이센동', '40,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_123%2F1680605429340b9PsA_JPEG%2F054B0F0A-2CEF-42D9-B0BA-53FC30915B9B.jpeg
야마야 페럼타워점,서울 중구 을지로5길 19 페럼타워 지하1층 야마야,"중구, 일식",5.0,19822678,야마야 런치(나베/대창볶음제외),15800,"[('모츠나베(1인)', '18,900원'), ('명란계란말이', '9,900원'), ('야마야 명란/아부리(구운)명란', '7,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230901_210%2F1693531596180CtTvR_JPEG%2F%25BE%25DF%25B8%25B6%25BE%25DF-%25C0%25BD%25BD%25C4_1.jpg
배 수사,서울 중구 남대문로9길 12 나전빌딩,"중구, 일식",5.0,19536135,참치회특 (1인분),120000,"[('특생선회 (1인분)', '100,000원'), ('생선회 (1인분)', '70,000원'), ('야간특정식코스 (1인분)', '58,000원'), ('배수사정식 (1인분)', '48,000원'), ('특장어구이', '40,000원'), ('특생선초밥', '29,000원'), ('새우튀김정식', '23,000원'), ('생선초밥', '25,000원'), ('스폐샬모듬회', '80,000원'), ('장어덮밥', '29,000원'), ('특회덮밥', '23,000원'), ('회덮밥', '20,000원'), ('주간정식코스', '35,000원'), ('대구탕/지리', '23,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170529_199%2F1496035090769QqbyQ_JPEG%2FB9E8BCF6BBE7.jpg
쯔루하시 후게츠 명동점,서울 중구 명동8길 21-5 해암빌딩 2층,"중구, 일식",5.0,21037913,2~4인 세트,27500,"[('오코노미야끼', '10,500원'), ('야끼소바', '10,500원'), ('일품요리', '6,000원'), ('주류', '5,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220131_112%2F16436210631679NhHV_JPEG%2FSmartSelect_20211107-231405_Instagram.jpg
핵밥 충무로점,서울 중구 충무로 24 1층 104호,"중구, 일식",5.0,1777417943,큐브스테이크덮밥,12900,"[('카라이라멘', '10,500원'), ('마제소바', '9,900원'), ('경양식왕돈까스', '10,500원'), ('마라소바', '11,000원'), ('키츠네어묵우동', '9,500원'), ('고기듬뿍덮밥', '10,900원'), ('항정살덮밥', '11,900원'), ('소곱창덮밥', '13,900원'), ('돼지갈비양념덮밥', '10,900원'), ('연어덮밥', '13,900원'), ('새우장덮밥', '13,900원'), ('연어새우장덮밥', '13,900원'), ('치킨마요덮밥', '9,900원'), ('[정식]큐브스테이크덮밥', '15,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230918_6%2F1695041503250rPGei_JPEG%2F1.jpg
웨스틴 조선 서울 아리아,서울 중구 소공로 106 웨스틴 조선 서울 저층 로비,"중구, 일식",5.0,11714851,아침 (성인),70000,"[('아침 (어린이/유아)', '35,000원'), ('평일 점심 (성인)', '145,000원'), ('월-목 저녁 (성인)', '160,000원'), ('금 저녁/주말/공휴일', '165,000원'), ('주중/주말 (어린이)', '80,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160422_143%2F1461290601675xgUbw_JPEG%2F2013_Aria_1_high.jpg
유즈라멘,서울 중구 만리재로 217,"중구, 일식",5.0,1539185460,유즈시오(소금)라멘,12000,"[('매운유즈쇼유라멘', '13,000원'), ('♡ 자가제면 추가 무료, 육수 추가 무료 ♡ (맘껏 계속)', '무료'), ('유즈쇼유(간장)라멘', '12,000원'), ('매운유즈시오라멘', '13,000원'), ('유즈 츠케멘 (중, 대)', '14,000원'), ('치킨가라아게', '6,000원'), ('시오(소금)라멘', '12,000원'), ('쇼유(간장)라멘', '12,000원'), ('매운시오(소금)라멘', '13,000원'), ('매운쇼유(간장)라멘', '13,000원'), ('백합트러플라멘', '16,000원'), ('백합생트러플라멘', '19,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200305_118%2F1583402720408YXzGl_JPEG%2FxjFthnxwdY9I-ZeiB9OXuO7V.jpg
명동돈가스,서울 중구 명동3길 8,"중구, 일식",5.0,11679455,로스가스,14000,"[('히레가스', '15,000원'), ('생선가스', '13,000원'), ('새우후라이', '19,000원'), ('코돈부루', '18,000원'), ('치킨부루', '18,000원'), ('생맥주', '8,000원'), ('맥주', '5,000원'), ('정종', '4,000원'), ('백세주', '12,000원'), ('마주앙', '30,000원'), ('콜라', '2,000원'), ('사이다', '2,000원'), ('일술', '8,000원'), ('쥬스', '2,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201008_179%2F1602138896833r1CJh_JPEG%2Fpn4PItNMK0Wqo5LX_iga7QJ3.jpeg.jpg
101번지남산돈까스 남산본점,서울 중구 소파로 101,"중구, 일식",5.0,12890044,남산왕돈까스,11500,"[('매운돈까스', '12,000원'), ('치즈돈까스', '13,000원'), ('철판함박스테이크', '13,000원'), ('페퍼로니 치즈돈까스 (NEW)', '14,500원'), ('마늘돈까스', '13,000원'), ('생선까스', '12,000원'), ('모듬정식', '14,000원'), ('돈까스카레덮밥', '10,500원'), ('우동', '8,500원'), ('냉모밀', '9,500원'), ('비빔모밀', '9,500원'), ('대왕미트볼스파게티', '9,500원'), ('우동돈까스세트', '13,000원'), ('새우튀김', '4,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211111_266%2F1636596241062e1Nzw_JPEG%2F%25C6%25ED%25C1%25FD-1_%25B8%25F0%25C0%25DA%25C0%25CC%25C5%25A9.jpg
오제제 광화문,서울 중구 세종대로 136 지하 3층,"중구, 일식",5.0,1094455540,안심돈가츠,17000,"[('등심가츠', '16,000원'), ('특등심가츠', '17,000원'), ('안심돈가츠+새우튀김', '24,000원'), ('등심돈가츠+새우튀김', '23,000원'), ('특등심돈가츠+새우튀김', '24,000원'), ('자루우동', '11,000원'), ('청귤소바', '10,000원'), ('카레', '3,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211127_53%2F1637974081455xb6x1_JPEG%2F3C3C2E89-33A3-4AB5-80D1-313ECAA0874C.jpeg
콘부,서울 중구 수표로 42-19 1층 콘부,"중구, 일식",5.0,1159809835,봉골레 쇼유라멘,11000,"[('카라구치 쇼유라멘', '12,000원'), ('페코리노 명란감자', '17,000원'), ('햄카츠', '9,000원'), ('소고기 100% 고로케', '9,000원'), ('오뎅 모리아와세', '25,000원'), ('치킨난반', '17,000원'), ('중식풍 마제소바', '12,000원'), ('노코 나폴리탄멘', '14,000원'), ('바질 프로마쥬', '12,000원'), ('멘타바타멘', '13,000원'), ('에비칠리', '13,000원'), ('베이컨카츠in치즈', '13,000원'), ('나스후라이', '9,000원'), ('콘빠스', '8,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230723_196%2F1690097970459HD5wL_JPEG%2FKakaoTalk_20230723_163734191_01.jpg
미진일식,서울 중구 다동길 16 B1층 미진일식,"중구, 일식",5.0,1195882984,대방어,27000,"[('런치회정식', '29,000원'), ('보리굴비', '23,000원'), ('모듬회', '60,000원'), ('모밀+초밥3P', '12,000원'), ('활어 물회', '22,000원'), ('오색꽃물회', '75,000원'), ('생선초밥', '17,000원'), ('생대구탕', '18,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221022_53%2F1666422597121IeJk9_JPEG%2FDSC06055.
진가와 을지로점,서울 중구 을지로5길 19 페럼타워 지하1층 진가와,"중구, 일식",5.0,1266313632,스시벤토(take out),19000,"[('진가와 정식', '32,000원'), ('사시미&스시정식', '35,000원'), ('진가와코스(1인가격)', '42,000원'), ('진가와 가이세키 코스(1인가격)', '55,000원'), ('진가와 특선 코스(1인가격)', '68,000원'), ('후토마끼', '28,000원'), ('사시미', '변동')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181102_213%2F1541151243176CK5Xa_JPEG%2FuP6MKMdfZAEuMg7qZ4v4Wloi.jpg
을지로 유카네,서울 중구 을지로12길 27-1,"중구, 일식",5.0,1396976329,연어포테이토샐러드,18000,"[('한줄삼겹살조림', '23,000원'), ('새우가지냉채샐러드', '12,000원'), ('돼지생강구이', '16,000원'), ('고등어남반초절임', '16,000원'), ('오징어된장구이', '15,000원'), ('수제야끼교자', '9,000원'), ('근채카레튀김', '14,000원'), ('치꾸와이소베아게', '9,000원'), ('수제감자튀김', '8,000원'), ('일본오뎅탕', '28,000원'), ('스키야키', '28,000원'), ('명란계란말이', '12,000원'), ('명란구이', '9,000원'), ('타코와사비', '9,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190424_22%2F1556090889587pGNsg_JPEG%2FxshY4SeSFnwHq6z__Zc568rE.jpg
안즈,서울 중구 을지로5길 19 페럼타워 지하1층 안즈,"중구, 일식",5.0,1471662609,긴죠 특로스카츠정식,32000,"[('히레카츠 소', '18,000원'), ('새우후라이히레(안심)카츠정식', '25,500원'), ('로스(등심)카츠나베정식', '21,000원'), ('교토풍모둠정식', '19,000원'), ('새우카츠 샌드위치', '9,900원'), ('히레카츠 샌드위치', '9,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200212_259%2F1581495946719l23kr_JPEG%2F8oKRtuLkdDnG7vmCDyQFqz49.jpg
이나니와요스케 시청점,서울 중구 을지로 6,"중구, 일식",5.0,36690321,연어 샐러드,9000,"[('카라아게', '9,000원'), ('에비크림 고로케', '15,000원'), ('야사이 텐푸라', '20,000원'), ('시샤모 야키', '10,000원'), ('사케 미소야키', '20,000원'), ('세이로 간장츠유', '9,000원'), ('세이로 참깨미소츠유', '9,500원'), ('세이로간장&참깨미소츠유', '10,000원'), ('텐푸라세이로간장츠유', '13,000원'), ('텐푸라세이로참깨미소츠유', '13,500원'), ('텐푸라 세이로 간장츠유&참깨미소츠유', '14,000원'), ('에비 텐푸라 세이로 간장츠유', '16,000원'), ('수제 크림고레 세이로 간장츠유', '13,000원'), ('카케우동', '9,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151006_221%2F1444116014400cTe1y_JPEG%2FSUBMIT_1444115978556_36690321.jpg
희희카츠,서울 중구 퇴계로36길 36 1층 희희카츠,"중구, 일식",5.0,1294003190,[NEW] 스키야키나베,12000,"[('김치카츠나베', '12,000원'), ('등안카츠', '14,000원'), ('안치카츠', '14,500원'), ('모듬카츠', '19,000원'), ('[SET] 스키야키 등심세트', '17,500원'), ('[SET] 스키야키 안심세트', '18,000원'), ('[SET] 2인 스키야키 세트', '32,000원'), ('[SET] 2인 김치나베 세트', '32,000원'), ('특등심카츠 (한정)', '14,000원'), ('등심카츠', '13,000원'), ('안심카츠', '14,000원'), ('통모짜 치즈카츠 (한정)', '14,000원'), ('고기듬뿍카레', '11,000원'), ('[SIDE] 미니카레', '3,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231130_198%2F1701302346263x8YEr_JPEG%2F20231124_153746-01.jpeg
모모야 동대문 DDP점,서울 중구 을지로 281 동대문디자인플라자 지하2층 디자인장터 모모야,"중구, 일식",5.0,360602214,히레까스,13500,"[('로스까스', '13,000원'), ('로스+히레까스', '12,000원'), ('치즈까스', '14,000원'), ('모모야모듬정식', '19,000원'), ('가쯔오우동', '9,000원'), ('냉소바', '10,000원'), ('냉소바세트', '16,000원'), ('까스동', '10,000원'), ('치킨동', '10,000원'), ('에비동', '12,000원'), ('김치나베', '12,000원'), ('카라이나베', '11,000원'), ('사케동', '13,000원'), ('규동', '12,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220311_212%2F1646989816211iOzpR_JPEG%2FIMG_0001.jpg
시미베,서울 중구 퇴계로 386-1 2층 시미베,"중구, 일식",5.0,1902007190,사시미 케이크,40000,"[('항정살', '18,000원'), ('유부도로', '10,000원'), ('모둠사시미', '27,000원'), ('아구간(안키모)추가', '6,000원'), ('생합탕', '13,000원'), ('명란감바', '8,000원'), ('아부라소면', '11,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210806_105%2F1628233693489Umfuj_JPEG%2FZw_DA4tb2YLkGf1ztOouP5xv.jpg
꽃지로,서울 중구 을지로12길 16 꽃지로,"중구, 일식",5.0,1098147736,야키토리 10종 set,29900,"[('치킨가라아게', '12,900원'), ('참숯 시샤모구이', '9,900원'), ('타코와사비', '9,900원'), ('꼬치 타코야끼', '9,900원'), ('야끼교자', '9,900원'), ('모듬오뎅나베', '21,900원'), ('모듬튀김', '19,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_138%2F1656052399102d6ilg_JPEG%2FKakaoTalk_20220624_151645425.jpg
원조남산왕돈까스,서울 중구 소파로 107,"중구, 일식",5.0,37717350,왕돈까스,13000,"[('매운왕돈까스', '13,500원'), ('치즈돈까스', '16,000원'), ('생선까스', '14,000원'), ('남산우동', '8,500원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190905_157%2F1567674381857X6KAU_JPEG%2FjGVjNfWfQgiU2oG3tLiBPdux.JPG.jpg
카린지린가네스낵바 을지로점,서울 중구 수표로12길 6 1층,"중구, 일식",5.0,1946736544,카린지 런치메뉴,0,"[('[런치] 경양식 돈까스', '11,900원'), ('[런치] 소스카츠동', '11,900원'), ('[런치] 냉우동', '8,900원'), ('[런치] 코돈부르', '12,900원'), ('[런치] 김치카츠나베', '12,900원'), ('[런치] 함박스테이크', '11,900원'), ('[런치] 토마토카츠카레', '12,900원'), ('[런치] 토마토카레', '9,900원'), ('[런치] 카츠샌드(4pcs)', '8,900원'), ('린가네 디너메뉴', '무료'), ('[디너] 오뎅모리', '15,900원'), ('[디너] 칼몬드 파스타', '11,900원'), ('[디너] 골뱅이무침', '12,900원'), ('[디너] 야끼소바', '12,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230710_231%2F1688959335973dq9CU_JPEG%2F01.jpg
요오,서울 중구 수표로 22-3 1층,"중구, 일식",5.0,1069889681,요오-! 히사시부리!,-1,"[('모듬오뎅', '20,000원'), ('쿠시카츠', '변동')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230721_98%2F1689946694183NddGp_JPEG%2F1689946594357.jpg
해랑스시,서울 중구 통일로 10 연세세브란스빌딩 지하1층 해랑스시,"중구, 일식",5.0,38002817,성인 기본 10접시,17000,"[('초밥세트 C(15pcs)', '16,000원'), ('초등학생 기본 6접시', '10,200원'), ('미취학생 기본 4접시', '6,800원'), ('36개월 이하', '무료'), ('해랑초밥세트(9pcs)+튀김or 우동', '10,000원'), ('회덮밥', '10,000원'), ('특사시미(18PCS)', '25,000원'), ('모듬사시미(12PCS)', '17,000원'), ('초밥세트 A(12pcs)', '20,000원'), ('초밥세트D직접선택(10접시,18~20pcs)', '17,000원'), ('해랑초밥세트(9pcs)+ 새우튀김', '10,000원'), ('볶음우동(데리야끼)', '5,000원'), ('회무침', '5,000원'), ('미니사시미', '5,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231027_261%2F1698385917019bFIOY_PNG%2F%25C7%25D8%25B6%25FB%25B7%25CE%25B0%25ED.png
쿄오모 라멘,서울 중구 다산로8길 16 1층,"중구, 일식",5.0,1899917456,카라이 토리파이탄,11000,"[('토리파이탄', '10,000원'), ('토리칭탕', '10,000원'), ('마제소바(비빔라멘)', '11,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230807_130%2F1691373301371cysMG_JPEG%2FIMG_8057.jpeg
동아리 정동본점,서울 중구 정동길 12-6 이자카야 동아리 정동본점,"중구, 일식",5.0,1490231232,호르몬 나베 (런치),23000,"[('한우 스키야키 정식 (런치)', '20,000원'), ('한우 스키야키 정식 (1++)(런치)', '41,000원'), ('스키야키 / 호르몬 나베 (디너)', '29,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201222_296%2F1608623541146Xz8Tj_JPEG%2FhyIBvEJr9Cguwtv4d00kEh-q.jpg
부타이 2막,서울 중구 충무로5길 6-1 1층,"중구, 일식",5.0,1146715603,마제소바,11000,"[('소바 후토마끼', '14,500원'), ('히레카츠', '15,000원'), ('가츠산도', '13,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220525_254%2F1653476359368lGX9J_JPEG%2F%25B7%25CE%25B0%25ED_%25BA%25CE%25C5%25B8%25C0%25CC_1.jpg
카츠토오,서울 중구 다산로36길 11 1층,"중구, 일식",5.0,1010012069,로스카츠,12000,"[('히레카츠', '13,000원'), ('모듬카츠', '14,000원'), ('상로스카츠', '16,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231015_155%2F1697359410444CsIcx_PNG%2FIMG_7393.png
129 라멘하우스,서울 중구 다산로 129 지하 1층,"중구, 일식",5.0,1304421340,129 돈코츠 라멘,9500,"[('교카이 매운 돈코츠 라멘', '11,000원'), ('미소 돈코츠 라멘', '10,000원'), ('밥추가', '무료')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180212_167%2F1518409877423fLyEE_JPEG%2Fsqy16kZvDNy1LRu0cSQEHiSx.jpg
스시 소우카이,서울 중구 동호로35길 5 지하1층,"중구, 일식",5.0,1381613045,런치 오마카세,60000,"[('디너 오마카세', '120,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221127_215%2F16695398258900tA5r_JPEG%2F2E8D49BE-0933-4A2A-8370-2784B41A67C4.jpeg
아키나이 제면,서울 중구 명동2길 8,"중구, 일식",5.0,1431435897,니꾸타마붓가케,8300,"[('돈코츠우동(매운맛)', '8,500원'), ('가케우동', '5,500원'), ('기츠네우동', '6,600원'), ('오뎅우동', '7,200원'), ('니꾸우동', '8,000원'), ('김치우동', '6,600원'), ('카레우동', '8,000원'), ('돈코츠우동(순한맛)', '8,200원'), ('가마아게우동', '5,500원'), ('자루우동', '5,500원'), ('멘타이가마타마', '8,500원'), ('규동', '8,300원'), ('김치규동', '8,800원'), ('마제우동', '8,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220314_287%2F1647238324236FULty_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFIMG_0558.jpg
무명스키야키,서울 중구 퇴계로87길 30 수정탕,"중구, 일식",5.0,815979839,스키야키한우++ (150g),26900,"[('스키야키미국산(150g)', '21,900원'), ('샤브샤브미국산(150g)', '21,900원'), ('샤브샤브한우++ (150g)', '26,900원'), ('고기추가)미국산(150g)', '20,900원'), ('고기추가)한우++ (150g)', '25,900원'), ('하이볼(산토리,짐빔,봄베이,제임슨)', '9,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190728_118%2F1564312398795qox4M_JPEG%2F7Xc7DGA7_B_nTp17z7Ywevci.jpeg.jpg
브라운코트,서울 중구 퇴계로39길 19 4층,"중구, 일식",5.0,1417836976,런치 하이라이스,10500,"[('런치카레', '8,500원'), ('나폴리탄', '12,000원'), ('하이라이스', '12,000원'), ('카레', '9,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200608_179%2F15915488910810kx7F_JPEG%2FDZ0ZSskN-EIopC9iQlsHh5a2.jpg
타니 넥스트도어 명동에비뉴엘점,서울 중구 남대문로 73 롯데에비뉴엘 9F,"중구, 일식",5.0,19838123,Lunch Set,60000,"[('Dinner Course', '120,000원'), ('가리비 관자 구이', '35,000원'), ('우니카이센돈부리', '45,000원'), ('소프트 쉘크랩 롤', '25,000원'), ('치킨 데리야끼', '30,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_15%2F1641531672009ommIb_JPEG%2F69C360F2-E44D-46BE-B64E-41E092364908.jpeg
동경우동,서울 중구 충무로 48,"중구, 일식",5.0,11723865,우동,4500,"[('유부우동', '5,000원'), ('튀김우동', '5,500원'), ('오뎅우동', '5,000원'), ('카레라이스', '6,000원'), ('유부초밥', '4,500원'), ('오뎅백반', '6,000원'), ('카레우동', '5,000원'), ('우동카레콤비', '7,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_196%2F1441029503935xFPI1_JPEG%2F11723865_0.jpg
토끼정 KTX서울역사,서울 중구 한강대로 405 서울역,"중구, 일식",5.0,38274444,파스타 토끼밥상,35800,"[('일본풍 토마토 파스타', '15,800원'), ('프레시 바질 파스타', '15,800원'), ('토끼정 3인밥상', '39,800원'), ('오꼬노미-야끼파스타', '13,800원'), ('토끼정 크림 카레 우동', '12,500원'), ('토끼정 카레', '10,500원'), ('큐브 스테이크 카레', '16,800원'), ('큐브 스테이크 오일 파스타', '18,800원'), ('명란 크림 파스타', '14,800원'), ('철판 큐브 스테이크 정식', '18,800원'), ('함밤 스테-끼 밥', '15,200원'), ('스테이크 덮밥', '20,500원'), ('반반덮밥', '13,200원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200707_115%2F1594103417695R3pbA_PNG%2FSQD5iHKaikD5ZkjztD-7l2nb.png
노메 이자카야 약수점,서울 중구 다산로 114-12 1층,"중구, 일식",5.0,1028994541,얼큰 한우대창전골,27000,"[('히로시마풍 오꼬노미야끼', '22,000원'), ('치즈 떡볶이', '26,000원'), ('매콤 깐풍기', '22,000원'), ('걸쭉 안카케', '22,000원'), ('깐풍 새우', '22,000원'), ('꽈리고추 숙주볶음', '18,000원'), ('버터구이 통 오징어', '22,000원'), ('한우대창 볶음우동', '26,000원'), ('메로구이', '28,000원'), ('가자미구이', '18,000원'), ('고등어구이', '18,000원'), ('통 오징어 튀김', '24,000원'), ('볼륨 카츠모둠', '18,000원'), ('치킨가라아게', '16,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191029_283%2F1572325754343Af6C9_JPEG%2FSrnjOXCmnMyg5o_Ed2Stt6Mj.jpg
토리키치 신당역점,서울 중구 퇴계로81길 18 1층,"중구, 일식",5.0,1021893849,야키토리/쿠시카츠,2900,"[('토리키치 해피아워', '1,900원'), ('참이슬', '3,900원'), ('리얼하이볼', '3,900원'), ('기린생맥주 435ml', '6,900원'), ('산토리 카쿠하이볼', '6,900원'), ('짐빔하이볼', '5,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230710_170%2F1688956071765QcpIO_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2023-07-10_%25BF%25C0%25C0%25FC_6.49.20_%25BA%25B9%25BB%25E7%25BA%25BB.png
